pedido_id,fecha,zona,tipo_servicio,distancia_km,peso_kg,tiempo_entrega_min,costo_envio,calificacion_cliente
355,2026-06-02,Residencial,Express,2.11,2.52,39.6,9002.0,
356,2026-06-01,Periferia,Estándar,5.43,6.75,41.3,8869.0,3.0
357,2026-06-16,Periferia,Estándar,3.46,2.92,19.1,6927.0,5.0
358,2026-06-30,Periferia,Express,2.62,2.2,19.8,8324.0,5.0
359,2026-06-12,Comercial,Express,7.16,7.3,58.2,12343.0,3.0
360,2026-06-05,Periferia,Express,3.47,2.08,27.3,6954.0,
361,2026-06-05,Periferia,Estándar,3.66,2.39,29.4,5584.0,5.0
362,2026-06-27,Periferia,Estándar,3.46,2.13,17.4,5853.0,5.0
363,2026-06-23,Comercial,Estándar,4.34,1.19,42.3,5581.0,3.0
364,2026-06-09,Centro,Estándar,6.39,1.8,47.7,7476.0,2.0
365,2026-06-09,Centro,Express,15.34,3.36,50.0,17444.0,3.0
366,2026-06-03,Centro,Estándar,3.04,2.22,39.8,5085.0,2.0
367,2026-06-19,Residencial,Express,5.73,2.49,57.8,10830.0,3.0
368,2026-06-16,Centro,Estándar,11.84,0.5,49.9,11103.0,4.0
369,2026-06-16,Comercial,Estándar,4.24,1.93,45.1,5576.0,4.0
370,2026-06-03,Industrial,Estándar,8.54,11.73,44.7,11577.0,4.0
371,2026-06-20,Industrial,Estándar,5.25,6.09,32.6,7936.0,3.0
372,2026-06-24,Comercial,Express,4.58,1.98,34.1,9679.0,5.0
373,2026-06-22,Periferia,Estándar,4.05,1.88,35.9,5489.0,3.0
374,2026-06-24,Periferia,Estándar,3.48,1.08,35.9,4384.0,3.0
375,2026-06-01,Periferia,Estándar,4.36,7.24,47.6,7208.0,4.0
376,2026-06-24,Industrial,Estándar,10.14,4.27,224.0,9805.0,1.0
377,2026-06-20,Residencial,Estándar,4.68,1.42,44.4,6015.0,3.0
378,2026-06-11,Residencial,Express,2.22,0.99,40.4,8259.0,4.0
379,2026-06-17,Industrial,Estándar,5.78,1.19,23.5,7099.0,5.0
380,2026-06-08,Residencial,Estándar,2.94,2.0,43.2,4949.0,4.0
381,2026-06-04,Residencial,Express,10.83,1.63,67.5,13123.0,2.0
382,2026-06-06,Comercial,Express,3.16,3.25,42.4,8786.0,4.0
383,2026-06-08,Periferia,Estándar,3.31,1.06,35.4,5652.0,5.0
384,2026-06-20,Periferia,Express,4.19,0.99,37.3,9827.0,4.0
385,2026-06-30,Residencial,Estándar,5.54,0.89,68.9,6463.0,1.0
386,2026-06-03,Industrial,Estándar,3.23,1.27,28.4,5107.0,5.0
387,2026-06-16,Comercial,Estándar,9.08,2.07,60.6,9017.0,4.0
388,2026-06-30,Centro,Express,8.11,1.53,50.9,12234.0,5.0
389,2026-06-25,Centro,Estándar,4.43,4.14,48.3,5718.0,4.0
390,2026-06-03,Periferia,Estándar,5.98,3.74,47.6,6821.0,3.0
391,2026-06-25,Centro,Estándar,6.21,3.15,54.3,7465.0,4.0
392,2026-06-29,Residencial,Estándar,2.92,2.69,54.6,6014.0,2.0
393,2026-06-18,Centro,Estándar,13.48,1.05,58.1,11650.0,3.0
394,2026-06-14,Periferia,Express,4.65,3.26,38.1,10818.0,5.0
395,2026-06-18,Centro,Express,11.15,5.8,51.1,14887.0,4.0
396,2026-06-02,Centro,Estándar,8.0,2.57,39.0,8059.0,4.0
397,2026-06-22,Centro,Estándar,7.09,3.04,48.1,8064.0,4.0
398,2026-06-03,Residencial,Estándar,5.08,1.27,57.5,6315.0,2.0
399,2026-06-16,Comercial,Estándar,9.57,1.45,59.6,9104.0,3.0
400,2026-06-29,Industrial,Estándar,8.66,25.81,42.1,17273.0,3.0
401,2026-06-09,Residencial,Estándar,5.72,1.22,57.1,7345.0,2.0
402,2026-06-04,Residencial,Express,8.2,9.45,75.4,14729.0,2.0
403,2026-06-01,Periferia,Express,3.98,4.97,25.9,9981.0,5.0
404,2026-06-04,Periferia,Estándar,2.22,1.47,27.0,4583.0,4.0
405,2026-06-01,Periferia,Estándar,5.97,2.13,50.5,6395.0,3.0
406,2026-06-14,Centro,Express,5.46,0.35,51.4,10629.0,4.0
407,2026-06-21,Centro,Estándar,2.13,1.32,42.7,3721.0,4.0
408,2026-06-16,Periferia,Estándar,4.66,1.29,48.9,6283.0,4.0
409,2026-06-20,Centro,Estándar,3.36,1.2,33.3,4795.0,4.0
410,2026-06-24,Residencial,Express,1.86,5.21,31.6,8905.0,5.0
411,2026-06-08,Comercial,Estándar,3.72,6.4,48.0,7495.0,3.0
412,2026-06-07,Centro,Estándar,5.85,3.2,45.5,6106.0,3.0
413,2026-06-03,Comercial,Estándar,2.46,1.45,33.1,3572.0,3.0
414,2026-06-17,Comercial,Estándar,3.23,2.71,45.2,5501.0,3.0
415,2026-06-01,Periferia,Estándar,6.97,1.35,61.9,7598.0,4.0
416,2026-06-16,Industrial,Estándar,5.48,2.83,34.5,6776.0,5.0
417,2026-06-12,Periferia,Express,10.28,7.58,74.8,14978.0,1.0
418,2026-06-27,Centro,Estándar,4.3,2.06,45.6,6667.0,2.0
419,2026-06-19,Periferia,Express,5.76,5.38,37.5,11140.0,5.0
420,2026-06-22,Periferia,Estándar,1.89,2.3,19.4,3981.0,5.0
421,2026-06-23,Centro,Estándar,2.12,5.55,48.5,5538.0,4.0
422,2026-06-22,Periferia,Estándar,5.82,1.22,37.4,6525.0,4.0
423,2026-06-14,Residencial,Express,13.43,0.87,83.8,15410.0,1.0
424,2026-06-30,Comercial,Express,12.74,6.17,64.4,17075.0,2.0
425,2026-06-06,Comercial,Estándar,1.81,2.17,27.1,4837.0,5.0
426,2026-06-06,Comercial,Estándar,11.09,1.37,70.4,10560.0,2.0
427,2026-06-13,Comercial,Estándar,2.26,7.2,45.5,5855.0,4.0
428,2026-06-19,Centro,Estándar,9.62,2.13,43.9,9730.0,3.0
429,2026-06-22,Residencial,Estándar,3.82,10.57,36.9,8843.0,5.0
430,2026-06-08,Comercial,Estándar,4.66,0.8,44.9,6971.0,4.0
431,2026-06-27,Centro,Express,7.82,2.15,40.3,11075.0,4.0
432,2026-06-27,Periferia,Express,7.25,1.47,52.7,11651.0,2.0
433,2026-06-02,Industrial,Estándar,7.2,6.74,40.4,9058.0,4.0
434,2026-06-21,Centro,Express,6.18,2.98,48.6,11735.0,3.0
435,2026-06-30,Centro,Estándar,8.92,3.4,53.8,9133.0,2.0
436,2026-06-01,Centro,Estándar,4.35,1.26,45.8,5768.0,3.0
437,2026-06-28,Comercial,Estándar,8.58,3.69,63.6,9362.0,3.0
438,2026-06-15,Centro,Estándar,3.1,2.23,43.6,5174.0,4.0
439,2026-06-01,Periferia,Express,4.59,1.97,42.2,9670.0,3.0
440,2026-06-05,Centro,Express,9.68,2.54,47.7,13743.0,4.0
441,2026-06-28,Comercial,Estándar,5.67,0.47,48.2,6325.0,3.0
442,2026-06-29,Residencial,Estándar,8.15,0.91,70.2,7811.0,2.0
443,2026-06-16,Industrial,Estándar,6.06,2.29,32.5,7791.0,4.0
444,2026-06-19,Centro,Estándar,3.09,3.33,36.2,6408.0,5.0
445,2026-06-04,Periferia,Estándar,2.25,0.36,16.6,4101.0,5.0
446,2026-06-03,Comercial,Estándar,5.17,5.85,50.5,6722.0,2.0
447,2026-06-17,Industrial,Estándar,8.1,2.17,37.0,8594.0,3.0
448,2026-06-17,Comercial,Estándar,4.27,0.65,199.9,5789.0,1.0
449,2026-06-12,Centro,Express,3.63,5.71,37.7,9712.0,5.0
450,2026-06-28,Centro,Estándar,7.14,4.5,43.1,9204.0,5.0
451,2026-06-30,Centro,Estándar,1.81,2.79,38.7,4887.0,5.0
452,2026-06-29,Residencial,Estándar,2.8,1.46,51.5,4645.0,4.0
453,2026-06-14,Industrial,Estándar,4.22,12.45,34.6,9305.0,4.0
454,2026-06-21,Comercial,Estándar,13.71,2.07,57.1,13441.0,3.0
455,2026-06-06,Residencial,Express,6.39,2.97,51.8,11844.0,3.0
456,2026-06-03,Comercial,Express,4.66,1.59,37.5,10087.0,3.0
457,2026-06-28,Centro,Estándar,8.96,1.43,40.3,9347.0,5.0
458,2026-06-09,Centro,Estándar,2.23,3.58,50.7,4999.0,3.0
459,2026-06-05,Residencial,Estándar,4.1,0.63,39.3,5916.0,3.0
460,2026-06-24,Residencial,Estándar,4.54,2.87,46.2,6624.0,3.0
461,2026-06-29,Industrial,Estándar,4.38,0.62,31.9,4957.0,4.0
462,2026-06-17,Residencial,Estándar,9.41,1.39,66.3,8878.0,2.0
463,2026-06-14,Centro,Express,4.53,2.47,45.5,9942.0,4.0
464,2026-06-21,Centro,Estándar,8.77,1.77,48.2,8965.0,3.0
465,2026-06-03,Periferia,Express,9.0,2.65,57.9,13015.0,2.0
466,2026-06-28,Comercial,Express,8.24,1.65,55.3,11674.0,2.0
467,2026-06-01,Industrial,Estándar,4.84,0.66,32.2,5999.0,4.0
468,2026-06-20,Industrial,Express,5.77,3.71,26.6,10894.0,4.0
469,2026-06-29,Centro,Express,3.59,4.15,36.7,10059.0,3.0
470,2026-06-21,Periferia,Estándar,8.15,0.46,72.5,8134.0,1.0
471,2026-06-23,Residencial,Estándar,2.06,0.85,51.0,4073.0,3.0
472,2026-06-01,Centro,Estándar,5.52,0.49,46.3,6692.0,4.0
473,2026-06-03,Comercial,Express,1.99,4.79,26.7,9160.0,4.0
474,2026-06-18,Comercial,Express,8.36,2.66,44.4,12109.0,4.0
475,2026-06-25,Comercial,Estándar,7.97,0.76,232.8,9341.0,1.0
476,2026-06-10,Residencial,Estándar,10.24,1.79,71.6,10676.0,2.0
477,2026-06-22,Periferia,Estándar,4.87,6.2,31.6,7790.0,3.0
478,2026-06-26,Industrial,Estándar,7.33,7.63,34.8,9803.0,3.0
479,2026-06-03,Centro,Estándar,3.92,6.44,34.0,7124.0,5.0
480,2026-06-08,Periferia,Estándar,2.04,3.53,24.8,3996.0,5.0
481,2026-06-14,Periferia,Estándar,5.29,3.4,33.7,6712.0,3.0
482,2026-06-24,Centro,Express,6.64,4.17,45.4,11164.0,4.0
483,2026-06-18,Residencial,Estándar,6.53,3.89,52.4,8730.0,2.0
484,2026-06-15,Industrial,Estándar,5.32,0.95,41.4,6798.0,3.0
485,2026-06-22,Periferia,Estándar,13.44,13.11,99.2,16229.0,1.0
486,2026-06-23,Centro,Express,5.43,1.03,27.4,9538.0,4.0
487,2026-06-02,Periferia,Estándar,7.16,2.14,50.6,8202.0,4.0
488,2026-06-27,Industrial,Estándar,4.42,2.24,28.1,4988.0,4.0
489,2026-06-10,Comercial,Estándar,6.01,1.47,46.7,7643.0,3.0
490,2026-06-02,Periferia,Estándar,7.2,0.39,57.0,6958.0,3.0
491,2026-06-26,Centro,Express,3.99,2.56,42.2,9765.0,5.0
492,2026-06-17,Centro,Estándar,2.9,3.27,39.2,4884.0,4.0
493,2026-06-08,Periferia,Estándar,8.13,2.41,60.1,8592.0,3.0
494,2026-06-01,Industrial,Estándar,4.77,4.65,25.2,7064.0,5.0
495,2026-06-09,Centro,Estándar,4.63,1.46,43.2,6103.0,2.0
496,2026-06-11,Centro,Estándar,11.06,3.73,59.3,11510.0,2.0
497,2026-06-22,Periferia,Estándar,4.9,7.39,27.7,8895.0,3.0
498,2026-06-16,Industrial,Estándar,4.85,4.4,34.4,7129.0,4.0
499,2026-06-07,Periferia,Estándar,3.68,4.16,22.0,6622.0,5.0
500,2026-06-29,Comercial,Estándar,5.04,0.67,49.3,5984.0,3.0
501,2026-06-10,Industrial,Estándar,3.99,2.95,29.9,5962.0,4.0
502,2026-06-23,Industrial,Estándar,8.69,13.23,155.2,13393.0,1.0
503,2026-06-26,Centro,Estándar,8.25,2.69,58.0,8963.0,2.0
504,2026-06-03,Centro,Estándar,8.01,3.27,50.7,10374.0,3.0
505,2026-06-18,Periferia,Express,5.31,1.45,52.9,10754.0,3.0
506,2026-06-25,Centro,Estándar,5.5,0.94,43.6,6221.0,2.0
507,2026-06-24,Periferia,Estándar,7.42,4.47,49.0,10104.0,3.0
508,2026-06-13,Centro,Estándar,4.23,4.6,41.1,6772.0,4.0
509,2026-06-28,Centro,Estándar,8.35,1.94,43.7,8731.0,4.0
510,2026-06-26,Centro,Express,2.38,2.53,36.9,7931.0,3.0
511,2026-06-07,Comercial,Estándar,2.85,3.89,40.7,5082.0,5.0
512,2026-06-25,Periferia,Estándar,5.39,1.49,49.7,6405.0,2.0
513,2026-06-04,Centro,Express,5.93,4.96,42.0,11304.0,5.0
514,2026-06-13,Centro,Express,10.78,1.26,50.5,13508.0,4.0
515,2026-06-20,Industrial,Estándar,9.56,9.77,48.3,12525.0,2.0
516,2026-06-01,Comercial,Estándar,17.67,2.54,83.3,15927.0,1.0
517,2026-06-08,Centro,Estándar,3.25,3.05,42.4,5487.0,3.0
518,2026-06-14,Comercial,Express,4.1,2.68,44.2,9989.0,4.0
519,2026-06-16,Periferia,Express,8.12,1.29,61.9,11822.0,2.0
520,2026-06-14,Industrial,Express,3.48,2.19,22.3,8751.0,4.0
521,2026-06-12,Industrial,Estándar,5.56,2.66,36.4,6784.0,3.0
522,2026-06-19,Comercial,Express,3.62,2.05,40.5,8487.0,4.0
523,2026-06-23,Industrial,Estándar,2.63,1.5,26.8,4986.0,5.0
524,2026-06-15,Centro,Estándar,2.6,3.21,46.1,4467.0,3.0
525,2026-06-28,Periferia,Estándar,1.31,1.14,11.6,3312.0,5.0
526,2026-06-02,Centro,Estándar,6.62,2.22,36.3,6888.0,5.0
527,2026-06-02,Residencial,Estándar,4.99,1.55,66.3,5912.0,2.0
528,2026-06-23,Centro,Estándar,4.98,5.29,43.1,7562.0,5.0
529,2026-06-22,Periferia,Estándar,1.56,3.72,5.7,4855.0,5.0
530,2026-06-19,Centro,Express,5.83,4.02,30.4,10801.0,5.0
531,2026-06-25,Centro,Estándar,7.42,1.89,45.0,8300.0,4.0
532,2026-06-26,Industrial,Express,3.66,4.37,15.6,9552.0,5.0
533,2026-06-30,Periferia,Estándar,8.25,2.44,75.9,7735.0,1.0
534,2026-06-29,Periferia,Estándar,2.73,3.14,27.8,5981.0,4.0
535,2026-06-22,Centro,Express,6.21,2.6,38.5,9805.0,3.0
536,2026-06-26,Comercial,Estándar,1.53,1.07,34.1,4368.0,4.0
537,2026-06-26,Centro,Estándar,4.34,2.56,46.1,5633.0,4.0
538,2026-06-22,Periferia,Express,5.68,1.22,29.6,10193.0,4.0
539,2026-06-17,Industrial,Express,3.82,5.55,20.3,10490.0,5.0
540,2026-06-20,Periferia,Estándar,4.4,0.61,50.6,6336.0,4.0
541,2026-06-10,Centro,Express,10.64,3.4,44.1,13153.0,3.0
542,2026-06-06,Comercial,Estándar,2.88,6.42,45.9,6215.0,5.0
543,2026-06-15,Periferia,Estándar,1.68,3.06,18.4,5199.0,5.0
544,2026-06-22,Centro,Express,7.31,7.89,45.0,13275.0,5.0
545,2026-06-11,Periferia,Estándar,2.18,0.46,14.0,3444.0,5.0
546,2026-06-28,Centro,Estándar,4.1,1.2,41.1,5232.0,4.0
547,2026-06-05,Periferia,Estándar,2.78,1.4,27.5,4010.0,4.0
548,2026-06-01,Comercial,Estándar,6.25,1.52,60.0,7096.0,3.0
549,2026-06-08,Residencial,Estándar,8.42,2.39,67.6,8596.0,1.0
550,2026-06-21,Industrial,Estándar,2.88,5.27,21.9,6135.0,5.0
551,2026-06-28,Centro,Express,9.14,13.7,40.2,16522.0,3.0
552,2026-06-12,Centro,Express,3.12,0.9,38.9,7683.0,3.0
553,2026-06-12,Industrial,Estándar,6.21,5.79,30.2,8328.0,4.0
554,2026-06-05,Periferia,Express,3.32,1.42,17.6,8689.0,5.0
555,2026-06-07,Centro,Estándar,10.36,1.21,55.3,10193.0,3.0
556,2026-06-04,Comercial,Express,0.91,0.83,253.2,6413.0,1.0
557,2026-06-06,Centro,Estándar,1.95,2.39,38.2,3409.0,4.0
558,2026-06-13,Periferia,Express,4.36,2.01,23.5,8696.0,5.0
559,2026-06-20,Centro,Estándar,2.32,0.85,40.4,4835.0,4.0
560,2026-06-30,Industrial,Estándar,8.94,1.35,51.6,8468.0,3.0
561,2026-06-15,Centro,Express,1.91,3.7,38.3,7966.0,4.0
562,2026-06-03,Centro,Estándar,3.92,4.73,44.1,6950.0,3.0
563,2026-06-23,Periferia,Estándar,40.0,1.37,251.0,30778.0,1.0
564,2026-06-08,Comercial,Estándar,7.82,0.82,62.2,7271.0,2.0
565,2026-06-20,Periferia,Estándar,1.71,2.08,29.6,3968.0,5.0
566,2026-06-16,Centro,Estándar,22.35,2.31,59.5,19287.0,3.0
567,2026-06-13,Comercial,Estándar,13.63,2.69,76.4,11666.0,3.0
568,2026-06-18,Centro,Estándar,3.15,1.92,41.0,4289.0,4.0
569,2026-06-28,Periferia,Estándar,5.97,3.01,40.7,8077.0,4.0
570,2026-06-10,Industrial,Estándar,2.35,3.05,24.5,5073.0,5.0
571,2026-06-30,Industrial,Estándar,5.45,2.4,34.8,7302.0,4.0
572,2026-06-19,Centro,Express,5.72,1.98,41.7,9836.0,3.0
573,2026-06-17,Comercial,Estándar,4.44,1.25,47.0,6634.0,3.0
574,2026-06-24,Periferia,Estándar,6.05,3.92,52.3,7696.0,3.0
575,2026-06-19,Residencial,Estándar,9.14,4.44,77.9,10291.0,1.0
576,2026-06-28,Industrial,Estándar,4.41,1.87,39.2,6248.0,4.0
577,2026-06-26,Residencial,Estándar,1.93,2.22,43.2,3734.0,2.0
578,2026-06-23,Periferia,Estándar,3.19,1.0,29.4,5166.0,4.0
579,2026-06-26,Centro,Express,4.4,2.57,34.2,10370.0,4.0
580,2026-06-05,Comercial,Estándar,3.91,8.51,37.0,8000.0,4.0
581,2026-06-26,Comercial,Estándar,6.41,2.97,67.5,8487.0,2.0
582,2026-06-21,Comercial,Estándar,6.97,4.38,60.2,8165.0,3.0
583,2026-06-30,Periferia,Estándar,2.99,3.43,24.5,5006.0,4.0
584,2026-06-23,Periferia,Estándar,3.05,2.95,33.5,5075.0,4.0
585,2026-06-09,Comercial,Estándar,24.0,1.21,102.3,19522.0,1.0
586,2026-06-12,Comercial,Estándar,4.65,2.83,49.3,6033.0,4.0
587,2026-06-21,Centro,Estándar,10.04,6.56,47.5,12125.0,2.0
588,2026-06-01,Industrial,Express,1.59,2.24,9.0,7203.0,5.0
589,2026-06-26,Industrial,Express,18.14,3.49,65.8,19228.0,2.0
590,2026-06-26,Centro,Estándar,3.93,5.05,46.2,6299.0,3.0
591,2026-06-01,Residencial,Estándar,2.17,4.09,46.5,5065.0,3.0
592,2026-06-15,Periferia,Estándar,5.36,1.35,39.8,7544.0,3.0
593,2026-06-02,Industrial,Estándar,17.3,2.01,65.8,15118.0,1.0
594,2026-06-30,Residencial,Express,16.81,2.61,89.4,17927.0,1.0
595,2026-06-22,Centro,Express,4.8,11.13,38.2,12756.0,4.0
596,2026-06-16,Comercial,Estándar,4.68,0.95,43.0,5701.0,2.0
597,2026-06-25,Comercial,Express,2.21,4.09,28.4,9485.0,5.0
598,2026-06-08,Comercial,Estándar,13.47,9.38,82.9,15461.0,1.0
599,2026-06-13,Periferia,Estándar,10.3,5.14,83.8,10974.0,2.0
600,2026-06-21,Centro,Estándar,12.07,2.07,52.9,11345.0,3.0
601,2026-06-01,Industrial,Estándar,3.3,4.57,23.8,5742.0,5.0
602,2026-06-16,Periferia,Estándar,9.13,2.46,77.0,8934.0,1.0
603,2026-06-29,Periferia,Estándar,3.59,3.39,33.3,6009.0,5.0
604,2026-06-07,Periferia,Express,15.14,5.25,95.0,18060.0,1.0
605,2026-06-05,Periferia,Express,2.75,5.28,32.8,8679.0,5.0
606,2026-06-22,Industrial,Estándar,3.87,2.07,42.1,6212.0,3.0
607,2026-06-29,Comercial,Estándar,7.64,5.04,52.2,9425.0,4.0
608,2026-06-23,Comercial,Estándar,2.27,2.11,36.1,4802.0,5.0
609,2026-06-03,Industrial,Estándar,4.52,2.41,177.8,5804.0,1.0
610,2026-06-12,Comercial,Estándar,2.58,0.98,34.6,4554.0,5.0
611,2026-06-26,Centro,Estándar,4.01,3.43,31.6,6367.0,5.0
612,2026-06-16,Comercial,Estándar,2.89,1.62,43.4,4481.0,4.0
613,2026-06-19,Periferia,Estándar,6.17,0.65,53.3,7531.0,5.0
614,2026-06-05,Periferia,Express,7.61,3.25,45.2,12333.0,4.0
615,2026-06-22,Periferia,Estándar,4.51,4.14,42.1,6697.0,4.0
616,2026-06-25,Periferia,Estándar,12.65,0.83,95.3,11224.0,1.0
617,2026-06-29,Periferia,Estándar,4.07,1.53,49.5,6003.0,2.0
618,2026-06-14,Centro,Estándar,3.29,3.77,41.0,5426.0,5.0
619,2026-06-28,Centro,Estándar,4.21,1.48,40.8,6528.0,4.0
620,2026-06-05,Periferia,Estándar,3.57,1.43,35.4,4659.0,5.0
621,2026-06-15,Centro,Estándar,1.67,2.46,47.4,4246.0,3.0
622,2026-06-17,Centro,Estándar,10.6,3.19,54.1,10203.0,4.0
623,2026-06-30,Centro,Estándar,2.56,2.46,40.0,4721.0,4.0
624,2026-06-14,Centro,Estándar,4.38,2.48,37.6,7413.0,3.0
625,2026-06-30,Residencial,Express,7.7,3.16,63.0,12350.0,3.0
626,2026-06-20,Industrial,Estándar,4.68,2.06,28.7,6813.0,5.0
627,2026-06-05,Residencial,Express,5.47,4.01,52.0,10904.0,2.0
628,2026-06-12,Industrial,Estándar,3.91,2.9,20.4,6200.0,5.0
629,2026-06-16,Comercial,Express,9.4,2.14,53.8,12801.0,3.0
630,2026-06-26,Periferia,Express,6.56,1.07,43.1,10291.0,2.0
631,2026-06-26,Periferia,Express,2.09,1.14,20.3,7861.0,5.0
632,2026-06-16,Periferia,Express,11.77,3.85,66.4,15046.0,2.0
633,2026-06-21,Periferia,Estándar,3.62,2.74,20.8,5430.0,5.0
634,2026-06-07,Industrial,Estándar,9.51,4.31,44.6,8956.0,4.0
635,2026-06-04,Residencial,Estándar,5.75,2.44,40.9,7245.0,4.0
636,2026-06-01,Comercial,Estándar,2.01,1.64,37.0,3257.0,4.0
637,2026-06-30,Periferia,Estándar,5.15,3.53,32.9,6739.0,4.0
638,2026-06-30,Residencial,Estándar,7.1,2.07,57.9,7211.0,2.0
639,2026-06-05,Residencial,Express,6.26,5.95,48.2,12304.0,2.0
640,2026-06-23,Periferia,Estándar,7.32,2.4,54.8,7368.0,2.0
641,2026-06-26,Comercial,Express,4.33,0.9,28.8,8476.0,5.0
642,2026-06-10,Centro,Estándar,1.47,9.36,40.1,6106.0,3.0
643,2026-06-22,Centro,Estándar,2.84,7.98,46.6,6666.0,4.0
644,2026-06-05,Centro,Express,8.86,6.29,43.0,14108.0,3.0
645,2026-06-04,Comercial,Estándar,4.85,5.64,51.5,8753.0,5.0
646,2026-06-02,Centro,Express,9.43,1.51,43.8,12846.0,4.0
647,2026-06-20,Centro,Estándar,4.83,0.95,52.2,4934.0,2.0
648,2026-06-10,Centro,Estándar,15.11,8.17,53.0,14990.0,2.0
649,2026-06-26,Periferia,Express,4.78,0.82,24.3,9052.0,5.0
650,2026-06-19,Periferia,Estándar,6.5,2.86,59.2,7328.0,3.0
651,2026-06-26,Centro,Estándar,13.84,1.09,58.9,11419.0,2.0
652,2026-06-01,Periferia,Express,2.69,1.74,11.9,8378.0,5.0
653,2026-06-24,Centro,Estándar,6.04,3.44,48.0,7464.0,2.0
654,2026-06-05,Centro,Estándar,3.47,7.83,34.2,7912.0,4.0
655,2026-06-13,Comercial,Estándar,1.8,3.73,48.7,4552.0,3.0
656,2026-06-04,Residencial,Express,5.85,2.72,41.2,9768.0,5.0
657,2026-06-16,Periferia,Estándar,8.02,1.02,63.7,7410.0,3.0
658,2026-06-24,Periferia,Estándar,2.99,2.3,25.3,5549.0,5.0
659,2026-06-16,Residencial,Estándar,14.89,2.38,82.3,11944.0,1.0
660,2026-06-23,Periferia,Express,5.14,12.54,36.9,13866.0,4.0
661,2026-06-02,Comercial,Estándar,4.71,2.1,43.3,6467.0,4.0
662,2026-06-17,Periferia,Express,4.55,1.32,29.7,8249.0,5.0
663,2026-06-28,Centro,Estándar,4.78,3.49,45.0,5864.0,4.0
664,2026-06-27,Industrial,Estándar,25.62,0.95,94.5,20414.0,1.0
665,2026-06-20,Industrial,Estándar,6.95,1.34,27.5,7297.0,4.0
666,2026-06-24,Periferia,Estándar,9.67,2.37,70.1,9474.0,1.0
667,2026-06-12,Centro,Estándar,2.94,5.25,43.8,6011.0,4.0
668,2026-06-18,Comercial,Express,7.79,1.12,44.2,12196.0,2.0
669,2026-06-03,Centro,Express,7.91,7.64,42.2,14180.0,4.0
670,2026-06-28,Industrial,Estándar,5.01,1.58,35.6,6284.0,4.0
671,2026-06-01,Periferia,Estándar,2.15,5.64,26.2,6247.0,5.0
672,2026-06-01,Periferia,Estándar,4.81,1.9,32.5,6570.0,5.0
673,2026-06-29,Centro,Estándar,2.7,3.19,42.3,4288.0,4.0
674,2026-06-19,Industrial,Estándar,5.77,2.21,29.5,6922.0,4.0
675,2026-06-11,Centro,Estándar,3.72,0.71,47.1,4888.0,3.0
676,2026-06-05,Periferia,Estándar,14.68,1.15,101.0,12663.0,1.0
677,2026-06-12,Periferia,Estándar,2.66,2.52,22.3,5062.0,5.0
678,2026-06-03,Residencial,Express,3.26,3.77,35.7,9872.0,4.0
679,2026-06-01,Residencial,Estándar,2.47,2.28,40.1,4607.0,3.0
680,2026-06-01,Comercial,Estándar,12.66,3.24,80.7,11512.0,2.0
681,2026-06-08,Residencial,Estándar,3.21,1.53,65.3,5041.0,1.0
682,2026-06-10,Centro,Express,4.33,1.3,44.7,8282.0,2.0
683,2026-06-11,Residencial,Express,3.87,4.62,256.6,10780.0,1.0
684,2026-06-12,Centro,Estándar,8.18,0.69,43.6,7779.0,3.0
685,2026-06-29,Periferia,Estándar,13.29,5.54,104.7,13258.0,1.0
686,2026-06-13,Centro,Estándar,10.47,4.97,50.0,11219.0,3.0
687,2026-06-12,Residencial,Express,4.13,3.32,45.3,10201.0,4.0
688,2026-06-14,Industrial,Estándar,1.85,2.23,24.2,4544.0,5.0
689,2026-06-02,Industrial,Express,2.14,6.66,23.1,9425.0,5.0
690,2026-06-29,Residencial,Estándar,5.67,0.77,52.8,6667.0,2.0
691,2026-06-19,Industrial,Estándar,2.66,5.68,22.6,6776.0,5.0
692,2026-06-18,Industrial,Estándar,4.73,4.22,180.4,7398.0,1.0
693,2026-06-03,Centro,Estándar,2.53,6.05,39.5,6607.0,4.0
694,2026-06-23,Comercial,Estándar,10.04,5.44,62.3,10593.0,3.0
695,2026-06-17,Residencial,Estándar,2.13,2.15,38.1,4858.0,5.0
696,2026-06-26,Residencial,Estándar,3.51,5.14,203.8,6089.0,1.0
697,2026-06-08,Centro,Express,1.86,1.56,38.6,7092.0,5.0
698,2026-06-29,Centro,Estándar,2.65,1.42,40.4,4417.0,5.0
699,2026-06-26,Periferia,Estándar,8.69,1.44,74.0,8492.0,2.0
700,2026-06-10,Periferia,Estándar,6.29,1.99,39.5,7824.0,4.0
701,2026-06-26,Periferia,Estándar,5.57,1.42,29.3,6696.0,5.0
702,2026-06-30,Industrial,Estándar,2.97,2.59,18.7,5643.0,5.0
703,2026-06-02,Comercial,Estándar,2.56,1.49,35.6,4680.0,5.0
704,2026-06-19,Residencial,Express,2.37,2.31,23.5,8617.0,4.0
705,2026-06-09,Centro,Estándar,6.98,1.04,46.3,7151.0,4.0
706,2026-06-07,Centro,Estándar,5.28,4.18,44.7,7492.0,2.0
707,2026-06-04,Centro,Express,5.14,3.38,35.3,10354.0,4.0
708,2026-06-26,Periferia,Express,18.88,2.64,123.0,20031.0,1.0
709,2026-06-21,Periferia,Express,2.67,3.47,25.0,7972.0,5.0
710,2026-06-18,Periferia,Express,7.11,5.34,60.4,13268.0,3.0
